# First field is # dimensions of each datapoint, 2nd is gesture class, Next fields are raw time series in order t_f1[0], t_f2[0], t_f3[0] etc. where f1, f2, etc are features and [0] is time
2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02860400453209877,1.9443739652633667,0.02860400453209877,1.9443739652633667,0.02860400453209877,1.9443739652633667,12.394526481628418,7.666815280914307,12.394526481628418,7.666815280914307,23.73882484436035,11.495660781860352,23.73882484436035,11.495660781860352,23.73882484436035,11.495660781860352,23.73882484436035,11.495660781860352,33.996482849121094,13.856461524963379,33.996482849121094,13.856461524963379,33.996482849121094,13.856461524963379,33.996482849121094,13.856461524963379,37.30624771118164,15.5586519241333,44.94859313964844,16.195463180541992,44.94859313964844,16.195463180541992,44.94859313964844,16.195463180541992,44.94859313964844,16.195463180541992,49.80552291870117,18.511157989501953,49.80552291870117,18.511157989501953,49.80552291870117,18.511157989501953,53.564598083496094,19.137996673583984,53.564598083496094,19.137996673583984,56.0552864074707,19.773637771606445,56.0552864074707,19.773637771606445,56.0552864074707,19.773637771606445,56.0552864074707,19.773637771606445,58.43303298950195,24.836078643798828,58.43303298950195,24.836078643798828,58.43303298950195,24.836078643798828,61.11458206176758,30.742094039916992,61.11458206176758,30.742094039916992,65.92796325683594,32.900787353515625,65.92796325683594,32.900787353515625,65.92796325683594,32.900787353515625,65.92796325683594,32.900787353515625,69.13672637939453,34.75678634643555,69.13672637939453,34.75678634643555,69.13672637939453,34.75678634643555,69.13672637939453,34.75678634643555,77.73985290527344,37.01704788208008,77.73985290527344,37.01704788208008,78.71640014648438,37.93183898925781,78.71640014648438,37.93183898925781,78.71640014648438,37.93183898925781,83.62193298339844,38.496856689453125,83.62193298339844,38.496856689453125,83.62193298339844,38.496856689453125,83.62193298339844,38.496856689453125,83.62193298339844,38.496856689453125,83.62193298339844,38.496856689453125,112.39251708984375,45.587650299072266,158.49868774414062,55.343196868896484,158.49868774414062,55.343196868896484,169.42454528808594,59.45238494873047,169.42454528808594,59.45238494873047,169.42454528808594,59.45238494873047,169.42454528808594,59.45238494873047,169.42454528808594,59.45238494873047,169.9060516357422,59.750091552734375,170.23760986328125,59.94807815551758,170.23760986328125,59.94807815551758,170.23760986328125,59.94807815551758,169.75535583496094,60.573631286621094,169.75535583496094,60.573631286621094,169.75535583496094,60.573631286621094,169.75535583496094,60.573631286621094,168.48878479003906,60.04665756225586,168.48878479003906,60.04665756225586,168.48878479003906,60.04665756225586,166.6216278076172,59.53820037841797,166.6216278076172,59.53820037841797,165.89529418945312,59.07621765136719,165.89529418945312,59.07621765136719,165.89529418945312,59.07621765136719,165.89529418945312,59.07621765136719,163.89382934570312,58.90742492675781,163.89382934570312,58.90742492675781,163.89382934570312,58.90742492675781,162.46685791015625,58.162872314453125,162.46685791015625,58.162872314453125,161.1707305908203,57.948394775390625,161.1707305908203,57.948394775390625,161.1707305908203,57.948394775390625,
2,1,0.5995641946792603,0.0,0.6281179189682007,0.0,0.6281179189682007,0.0,0.6281179189682007,0.0,0.6281179189682007,0.0,0.5391139984130859,0.0,0.5391139984130859,0.0,0.5478444695472717,0.0,0.5478444695472717,0.0,0.5478444695472717,0.0,1.1620830297470093,0.0,1.1620830297470093,0.0,1.1620830297470093,0.0,1.1620830297470093,0.0,1.6411477327346802,0.0,1.6411477327346802,0.0,3.0892045497894287,0.0,3.0892045497894287,0.0,3.0892045497894287,0.0,3.0892045497894287,0.0,5.569347858428955,3.3329951763153076,5.569347858428955,3.3329951763153076,5.569347858428955,3.3329951763153076,6.708746910095215,6.276838779449463,6.708746910095215,6.276838779449463,9.603185653686523,12.73280143737793,9.603185653686523,12.73280143737793,9.603185653686523,12.73280143737793,9.603185653686523,12.73280143737793,22.3950138092041,32.51369094848633,22.3950138092041,32.51369094848633,22.3950138092041,32.51369094848633,34.20934295654297,36.804691314697266,34.20934295654297,36.804691314697266,39.60693359375,39.185142517089844,39.60693359375,39.185142517089844,39.60693359375,39.185142517089844,39.60693359375,39.185142517089844,43.28266143798828,41.52568435668945,43.28266143798828,41.52568435668945,43.28266143798828,41.52568435668945,44.29425811767578,46.76787567138672,44.29425811767578,46.76787567138672,47.84248733520508,48.12074279785156,47.84248733520508,48.12074279785156,47.84248733520508,48.12074279785156,47.84248733520508,48.12074279785156,53.163822174072266,48.96337127685547,53.163822174072266,48.96337127685547,53.163822174072266,48.96337127685547,53.163822174072266,48.96337127685547,57.631568908691406,49.263328552246094,68.7861328125,49.624412536621094,68.7861328125,49.624412536621094,68.7861328125,49.624412536621094,68.7861328125,49.624412536621094,70.57975769042969,50.06889724731445,70.57975769042969,50.06889724731445,70.57975769042969,50.06889724731445,70.57975769042969,50.06889724731445,70.57975769042969,50.06889724731445,140.12301635742188,107.55384063720703,140.12301635742188,107.55384063720703,162.68959045410156,115.4230728149414,162.68959045410156,115.4230728149414,162.68959045410156,115.4230728149414,162.68959045410156,115.4230728149414,165.07424926757812,118.16170501708984,165.07424926757812,118.16170501708984,165.29067993164062,118.36888122558594,165.29067993164062,118.36888122558594,165.29067993164062,118.36888122558594,165.32522583007812,118.45287322998047,165.32522583007812,118.45287322998047,165.32522583007812,118.45287322998047,165.3907012939453,118.64402770996094,165.3907012939453,118.64402770996094,165.3838348388672,118.67937469482422,165.3838348388672,118.67937469482422,165.3838348388672,118.67937469482422,165.3838348388672,118.67937469482422,165.30555725097656,118.62945556640625,165.30555725097656,118.62945556640625,165.30555725097656,118.62945556640625,165.30555725097656,118.62945556640625,165.3074951171875,118.4665756225586,165.3074951171875,118.4665756225586,165.20350646972656,117.87669372558594,165.20350646972656,117.87669372558594,165.20350646972656,117.87669372558594,163.75169372558594,113.50253295898438,163.75169372558594,113.50253295898438,163.75169372558594,113.50253295898438,163.75169372558594,113.50253295898438,161.535400390625,112.23196411132812,161.535400390625,112.23196411132812,160.2829132080078,111.43475341796875,160.2829132080078,111.43475341796875,160.2829132080078,111.43475341796875,159.32455444335938,110.48995208740234,159.32455444335938,110.48995208740234,159.32455444335938,110.48995208740234,159.32455444335938,110.48995208740234,159.07447814941406,108.49068450927734,159.07447814941406,108.49068450927734,158.0240020751953,107.88675689697266,158.0240020751953,107.88675689697266,158.0240020751953,107.88675689697266,156.2138214111328,107.49884796142578,156.2138214111328,107.49884796142578,154.31414794921875,107.35879516601562,154.31414794921875,107.35879516601562,154.31414794921875,107.35879516601562,
2,1,0.7775634527206421,0.0,0.7775634527206421,0.0,0.7775634527206421,0.0,0.7775634527206421,0.0,0.8240053653717041,0.0,0.8240053653717041,0.0,0.8240053653717041,0.0,0.8628137111663818,0.0,0.8628137111663818,0.0,0.7301633358001709,0.0,0.7301633358001709,0.0,0.7301633358001709,0.0,0.7301633358001709,0.0,1.0774589776992798,0.0,1.0774589776992798,0.0,1.0774589776992798,0.0,1.8835378885269165,0.08479638397693634,1.8835378885269165,0.08479638397693634,5.5402703285217285,2.6894471645355225,5.5402703285217285,2.6894471645355225,5.5402703285217285,2.6894471645355225,18.99485969543457,11.916874885559082,18.99485969543457,11.916874885559082,18.99485969543457,11.916874885559082,18.99485969543457,11.916874885559082,25.498493194580078,18.450170516967773,25.498493194580078,18.450170516967773,25.498493194580078,18.450170516967773,25.498493194580078,18.450170516967773,38.7126579284668,22.548194885253906,40.86532211303711,27.125743865966797,40.86532211303711,27.125743865966797,40.86532211303711,27.125743865966797,40.86532211303711,27.125743865966797,49.445621490478516,39.62143325805664,49.445621490478516,39.62143325805664,49.445621490478516,39.62143325805664,54.2413444519043,42.057029724121094,54.2413444519043,42.057029724121094,59.315582275390625,45.61581802368164,59.315582275390625,45.61581802368164,59.315582275390625,45.61581802368164,59.315582275390625,45.61581802368164,60.617530822753906,47.37763977050781,60.617530822753906,47.37763977050781,60.617530822753906,47.37763977050781,62.351036071777344,48.7116813659668,62.351036071777344,48.7116813659668,62.966304779052734,48.99856185913086,62.966304779052734,48.99856185913086,62.966304779052734,48.99856185913086,62.966304779052734,48.99856185913086,63.782047271728516,49.42213821411133,63.782047271728516,49.42213821411133,63.782047271728516,49.42213821411133,65.28839874267578,49.598384857177734,65.28839874267578,49.598384857177734,66.27772521972656,49.77149963378906,66.27772521972656,49.77149963378906,66.27772521972656,49.77149963378906,66.27772521972656,49.77149963378906,67.74349212646484,50.348873138427734,67.74349212646484,50.348873138427734,67.74349212646484,50.348873138427734,68.16548919677734,50.64875411987305,68.16548919677734,50.64875411987305,68.6185073852539,50.77776336669922,68.6185073852539,50.77776336669922,68.6185073852539,50.77776336669922,68.6185073852539,50.77776336669922,68.88671875,52.03995132446289,68.88671875,52.03995132446289,68.88671875,52.03995132446289,68.9836654663086,53.19270706176758,68.9836654663086,53.19270706176758,69.81694793701172,54.83986282348633,69.81694793701172,54.83986282348633,69.81694793701172,54.83986282348633,69.81694793701172,54.83986282348633,70.1505126953125,56.76809310913086,70.1505126953125,56.76809310913086,70.1505126953125,56.76809310913086,67.50798034667969,55.53759002685547,67.50798034667969,55.53759002685547,65.28959655761719,53.91958999633789,65.28959655761719,53.91958999633789,65.28959655761719,53.91958999633789,65.28959655761719,53.91958999633789,60.95778274536133,65.21527862548828,60.95778274536133,65.21527862548828,60.08995056152344,65.60297393798828,60.08995056152344,65.60297393798828,60.08995056152344,65.60297393798828,53.71943283081055,60.93904113769531,53.71943283081055,60.93904113769531,53.71943283081055,60.93904113769531,53.71943283081055,60.93904113769531,
2,2,0.4978047013282776,0.0,0.49791356921195984,0.0,0.49791356921195984,0.0,0.49791356921195984,0.0,0.49791356921195984,0.0,0.4384135603904724,0.0,0.4384135603904724,0.0,0.3158256709575653,0.0,0.3158256709575653,0.0,0.3158256709575653,0.0,0.22269678115844727,0.0,0.22269678115844727,0.0,0.22269678115844727,0.0,0.20250634849071503,0.0,0.20250634849071503,0.0,0.10166015475988388,0.0,0.10166015475988388,0.0,0.10166015475988388,0.0,0.10166015475988388,0.0,0.07591088861227036,0.0,0.07591088861227036,0.0,0.07591088861227036,0.0,0.07591088861227036,0.0,0.16722168028354645,0.0,0.4196093678474426,0.0,0.4196093678474426,0.0,0.4196093678474426,0.0,0.4196093678474426,0.0,0.5022751688957214,0.0,0.5022751688957214,0.0,0.5022751688957214,0.0,0.5022751688957214,0.0,0.6976327896118164,0.0,0.6976327896118164,0.0,2.518465757369995,0.0,2.518465757369995,0.0,2.518465757369995,0.0,3.2184062004089355,0.0,3.2184062004089355,0.0,3.2184062004089355,0.0,5.905393600463867,0.0,5.905393600463867,0.0,12.030494689941406,0.0,12.030494689941406,0.0,12.030494689941406,0.0,12.030494689941406,0.0,21.060222625732422,0.0,21.060222625732422,0.0,21.060222625732422,0.0,29.62185287475586,0.0,29.62185287475586,0.0,34.786293029785156,0.0,34.786293029785156,0.0,34.786293029785156,0.0,34.786293029785156,0.0,41.7480583190918,0.0,41.7480583190918,0.0,41.7480583190918,0.0,45.69197082519531,0.0,45.69197082519531,0.0,48.70902633666992,0.0,48.70902633666992,0.0,48.70902633666992,0.0,87.3729019165039,0.0,87.3729019165039,0.0,87.3729019165039,0.0,87.3729019165039,0.0,93.89195251464844,0.0,93.89195251464844,0.0,101.48683166503906,0.0,101.48683166503906,0.0,101.48683166503906,0.0,101.48683166503906,0.0,102.45646667480469,0.0,102.45646667480469,0.0,102.45646667480469,0.0,103.05210876464844,0.0,103.05210876464844,0.0,103.05210876464844,0.0,103.05210876464844,0.0,103.36534881591797,0.0,103.36534881591797,0.0,103.68791198730469,0.0,103.68791198730469,0.0,103.68791198730469,0.0,104.68559265136719,0.0,104.68559265136719,0.0,105.63355255126953,0.0,105.63355255126953,0.0,105.63355255126953,0.0,105.63355255126953,0.0,106.6278305053711,0.0,106.6278305053711,0.0,106.6278305053711,0.0,106.6278305053711,0.0,106.70516967773438,0.0,106.70516967773438,0.0,106.70516967773438,0.0,106.76799774169922,0.0,106.65724182128906,0.0,106.65724182128906,0.0,106.65724182128906,0.0,106.65724182128906,0.0,106.0389404296875,0.0,106.0389404296875,0.0,104.47349548339844,0.0,104.47349548339844,0.0,104.47349548339844,0.0,104.47349548339844,0.0,102.15919494628906,0.0,102.15919494628906,0.0,102.15919494628906,0.0,100.45175170898438,0.0,100.45175170898438,0.0,100.45175170898438,0.0,100.45175170898438,0.0,97.6329345703125,0.0,97.6329345703125,0.0,96.0237808227539,0.0,96.0237808227539,0.0,96.0237808227539,0.0,94.52607727050781,0.0,94.52607727050781,0.0,61.453800201416016,0.0,61.453800201416016,0.0,61.453800201416016,0.0,61.453800201416016,0.0,52.98130798339844,0.0,52.98130798339844,0.0,52.98130798339844,0.0,52.98130798339844,0.0,39.440643310546875,0.0,37.00749969482422,0.0,37.00749969482422,0.0,
2,2,0.754715085029602,0.0,0.754715085029602,0.0,0.754715085029602,0.0,0.6761748194694519,0.0,0.6761748194694519,0.0,0.6301381587982178,0.0,0.6301381587982178,0.0,0.6301381587982178,0.0,0.7012522220611572,0.0,0.7012522220611572,0.0,0.7318679094314575,0.0,0.7318679094314575,0.0,0.7318679094314575,0.0,0.7009382247924805,0.0,0.7009382247924805,0.0,0.7009382247924805,0.0,0.7009382247924805,0.0,0.627026379108429,0.0,0.627026379108429,0.0,1.4824206829071045,0.0,1.4824206829071045,0.0,1.4824206829071045,0.0,1.4824206829071045,0.0,5.546792030334473,0.0,5.546792030334473,0.0,5.546792030334473,0.0,6.884467601776123,0.0,6.884467601776123,0.0,7.7632341384887695,0.0,7.7632341384887695,0.0,7.7632341384887695,0.0,7.7632341384887695,0.0,8.624628067016602,0.0,8.624628067016602,0.0,8.624628067016602,0.0,14.337368965148926,0.0,14.337368965148926,0.0,20.555883407592773,0.0,20.555883407592773,0.0,20.555883407592773,0.0,29.71819496154785,0.0,29.71819496154785,0.0,29.71819496154785,0.0,29.71819496154785,0.0,35.20279312133789,0.0,35.20279312133789,0.0,39.958377838134766,0.0,39.958377838134766,0.0,39.958377838134766,0.0,39.958377838134766,0.0,48.44716262817383,0.0,48.44716262817383,0.0,48.44716262817383,0.0,49.48699188232422,0.0,49.48699188232422,0.0,51.219825744628906,0.0,51.219825744628906,0.0,51.219825744628906,0.0,51.97588348388672,0.0,51.97588348388672,0.0,51.97588348388672,0.0,51.97588348388672,0.0,52.90446472167969,0.0,52.90446472167969,0.0,53.69306182861328,0.0,53.69306182861328,0.0,53.69306182861328,0.0,53.97692108154297,0.0,53.97692108154297,0.0,53.97692108154297,0.0,53.97692108154297,0.0,54.17862319946289,0.0,54.17862319946289,0.0,54.37390899658203,0.0,54.37390899658203,0.0,54.37390899658203,0.0,99.73470306396484,0.0,99.73470306396484,0.0,99.73470306396484,0.0,99.73470306396484,0.0,108.91231536865234,0.0,108.91231536865234,0.0,108.91231536865234,0.0,108.91231536865234,0.0,110.08053588867188,0.0,110.03053283691406,0.0,110.03053283691406,0.0,110.03053283691406,0.0,110.03053283691406,0.0,110.03709411621094,0.0,110.03709411621094,0.0,109.96465301513672,0.0,109.96465301513672,0.0,109.96465301513672,0.0,109.28227996826172,0.0,109.28227996826172,0.0,109.28227996826172,0.0,109.28227996826172,0.0,108.19246673583984,0.0,108.19246673583984,0.0,108.19246673583984,0.0,105.94876861572266,0.0,105.94876861572266,0.0,103.92927551269531,0.0,103.92927551269531,0.0,103.92927551269531,0.0,103.92927551269531,0.0,102.21736907958984,0.0,102.21736907958984,0.0,98.65913391113281,0.0,98.65913391113281,0.0,98.65913391113281,0.0,98.1481704711914,0.0,98.1481704711914,0.0,98.1481704711914,0.0,98.1481704711914,0.0,97.2542953491211,0.0,97.2542953491211,0.0,97.2542953491211,0.0,96.8938217163086,0.0,96.8938217163086,0.0,96.38711547851562,0.0,96.38711547851562,0.0,96.38711547851562,0.0,96.38711547851562,0.0,95.94246673583984,0.0,95.94246673583984,0.0,95.7817611694336,0.0,95.7817611694336,0.0,95.7817611694336,0.0,95.66519165039062,0.0,95.66519165039062,0.0,95.66519165039062,0.0,95.66519165039062,0.0,95.55200958251953,0.0,95.55200958251953,0.0,43.393924713134766,0.0,43.393924713134766,0.0,43.393924713134766,0.0,17.61652374267578,0.0,17.61652374267578,0.0,17.61652374267578,0.0,
